iteration,result,exited,return_code,signaled,term_sig,runtime,inject_delay
0,0,True,0,False,0,17.283306121826172,9815
1,0,True,0,False,0,17.40845012664795,10892
2,0,True,0,False,0,17.292255401611328,341
3,0,True,0,False,0,17.349961042404175,5217
4,0,True,0,False,0,17.3227858543396,9225
5,0,True,0,False,0,17.583678245544434,9073
6,0,True,0,False,0,17.44277834892273,8160
7,0,True,0,False,0,17.26301336288452,10437
8,0,True,0,False,0,17.963526248931885,8500
9,0,True,0,False,0,17.327847242355347,9539
10,0,True,0,False,0,17.449012279510498,3713
11,0,True,0,False,0,20.542224407196045,1487
12,0,True,0,False,0,25.364497184753418,2720
13,0,True,0,False,0,24.749760627746582,45
14,0,True,0,False,0,23.666056871414185,2175
15,0,True,0,False,0,23.401745796203613,10123
16,0,True,0,False,0,24.80866575241089,5850
17,0,True,0,False,0,24.966559648513794,7903
18,0,True,0,False,0,24.42552614212036,5773
19,0,True,0,False,0,25.294898509979248,8051
20,0,True,0,False,0,16.491616249084473,6557
21,0,True,0,False,0,16.861209630966187,11411
22,0,True,0,False,0,17.289947271347046,2614
23,0,True,0,False,0,17.34455680847168,10862
24,0,True,0,False,0,17.30960774421692,12064
25,0,True,0,False,0,17.335132360458374,5074
26,0,True,0,False,0,19.774160623550415,2683
27,0,True,0,False,0,17.199526071548462,1559
28,0,True,0,False,0,18.772396564483643,10590
29,0,True,0,False,0,17.431642532348633,7299
30,0,True,0,False,0,17.41434669494629,8650
31,0,True,0,False,0,17.33832550048828,179
32,0,True,0,False,0,17.382185220718384,11759
33,0,True,0,False,0,17.56315279006958,12300
34,0,True,0,False,0,17.319812774658203,11697
35,0,True,0,False,0,17.288732290267944,9315
36,0,True,0,False,0,17.366178512573242,1670
37,0,True,0,False,0,17.370874881744385,11326
38,0,True,0,False,0,17.35426950454712,5395
39,0,True,0,False,0,17.32092022895813,11790
40,0,True,0,False,0,17.32763433456421,7231
41,0,True,0,False,0,17.380913972854614,10501
42,0,True,0,False,0,17.193037509918213,3676
43,0,True,0,False,0,17.242284536361694,4772
44,0,True,0,False,0,17.253076314926147,476
45,0,True,0,False,0,17.32180643081665,6903
46,0,True,0,False,0,17.187386989593506,12316
47,0,True,0,False,0,17.71285843849182,11854
48,0,True,0,False,0,17.39636778831482,508
49,0,True,0,False,0,17.26103711128235,3112
50,0,True,0,False,0,17.3083233833313,2892
51,0,True,0,False,0,17.294001579284668,30
52,0,True,0,False,0,17.27899718284607,6801
53,0,True,0,False,0,17.30836796760559,802
54,0,True,0,False,0,17.377397537231445,9056
55,0,True,0,False,0,17.32657480239868,4178
56,0,True,0,False,0,17.3141450881958,11826
57,0,True,0,False,0,17.595301389694214,3417
58,0,True,0,False,0,17.362839937210083,3430
59,0,True,0,False,0,17.355366706848145,12066
60,0,True,0,False,0,17.24110436439514,8335
61,0,True,0,False,0,17.33618927001953,2271
62,0,True,0,False,0,17.271075010299683,4627
63,0,True,0,False,0,17.252559423446655,7192
64,0,True,0,False,0,17.242296934127808,11911
65,0,True,0,False,0,17.351162910461426,3653
66,0,True,0,False,0,17.237265586853027,4453
67,0,True,0,False,0,17.340407609939575,4175
68,0,True,0,False,0,17.293813705444336,5003
69,0,True,0,False,0,17.275238275527954,3910
70,0,True,0,False,0,17.176297664642334,2059
71,0,True,0,False,0,17.237701177597046,11260
72,0,True,0,False,0,17.33794593811035,11558
73,0,True,0,False,0,17.163419485092163,2535
74,0,True,0,False,0,17.38262629508972,1786
75,0,True,0,False,0,17.365686178207397,5609
76,0,True,0,False,0,17.688339471817017,5853
77,0,True,0,False,0,17.45628046989441,6905
78,0,True,0,False,0,17.329869985580444,2166
79,0,True,0,False,0,17.320205450057983,4970
80,0,True,0,False,0,17.344972372055054,12516
81,0,True,0,False,0,17.394600868225098,4863
82,0,True,0,False,0,17.36207675933838,6681
83,0,True,0,False,0,17.303410530090332,839
84,0,True,0,False,0,17.2096951007843,8724
85,0,True,0,False,0,17.32628321647644,8126
86,0,True,0,False,0,17.20585584640503,3975
87,0,True,0,False,0,17.774571895599365,893
88,0,True,0,False,0,17.34943175315857,8929
89,0,True,0,False,0,17.280523777008057,8224
90,0,True,0,False,0,17.246366500854492,2574
91,0,True,0,False,0,17.567615270614624,3354
92,0,True,0,False,0,17.23685932159424,10766
93,0,True,0,False,0,17.2197687625885,785
94,0,True,0,False,0,20.183034420013428,10426
95,0,True,0,False,0,18.162988424301147,7581
96,0,True,0,False,0,17.234925746917725,441
97,2,False,0,True,11,4.8233482837677,4155
98,0,True,0,False,0,17.385544538497925,9430
99,0,True,0,False,0,17.339844465255737,10540
100,0,True,0,False,0,18.066612243652344,1785
101,0,True,0,False,0,17.46854591369629,8100
102,0,True,0,False,0,17.772942781448364,2208
103,0,True,0,False,0,18.444765090942383,7923
104,0,True,0,False,0,18.358152389526367,2344
105,0,True,0,False,0,17.390654802322388,112
106,0,True,0,False,0,17.422778367996216,4319
107,0,True,0,False,0,17.329106092453003,2099
108,0,True,0,False,0,17.30422282218933,5627
109,0,True,0,False,0,17.410789012908936,7914
110,0,True,0,False,0,17.53831648826599,10525
111,0,True,0,False,0,17.3764431476593,1165
112,0,True,0,False,0,17.321080207824707,5841
113,0,True,0,False,0,17.32414698600769,672
114,0,True,0,False,0,17.389265060424805,6198
115,0,True,0,False,0,17.17553997039795,492
116,0,True,0,False,0,17.61586022377014,1110
117,0,True,0,False,0,17.17229127883911,9234
118,0,True,0,False,0,17.295031309127808,2140
119,0,True,0,False,0,17.34654927253723,201
120,0,True,0,False,0,17.33315086364746,5366
121,0,True,0,False,0,17.250867128372192,11486
122,0,True,0,False,0,17.291957139968872,11165
123,0,True,0,False,0,17.327089309692383,7897
124,0,True,0,False,0,17.22089195251465,4858
125,0,True,0,False,0,17.11568784713745,6859
126,0,True,0,False,0,17.110302925109863,7750
127,0,True,0,False,0,17.133158922195435,12539
128,0,True,0,False,0,17.264878273010254,9725
129,0,True,0,False,0,17.172884941101074,958
130,0,True,0,False,0,17.30892276763916,1507
131,0,True,0,False,0,17.57141923904419,10665
132,0,True,0,False,0,17.406392812728882,3922
133,0,True,0,False,0,17.83063769340515,2030
134,0,True,0,False,0,17.30362105369568,2466
135,0,True,0,False,0,17.387214183807373,1063
136,0,True,0,False,0,17.35566544532776,4114
137,0,True,0,False,0,17.26781177520752,9052
138,0,True,0,False,0,17.50056004524231,9726
139,0,True,0,False,0,17.318641901016235,12264
140,0,True,0,False,0,17.343721389770508,10925
141,0,True,0,False,0,17.28672170639038,2593
142,0,True,0,False,0,17.279690265655518,5943
143,0,True,0,False,0,17.279633283615112,12304
144,0,True,0,False,0,17.31501841545105,4232
145,0,True,0,False,0,17.383328676223755,845
146,0,True,0,False,0,17.194867372512817,9813
147,0,True,0,False,0,17.16907048225403,7977
148,0,True,0,False,0,17.34485626220703,9356
149,0,True,0,False,0,17.23202395439148,12285
150,0,True,0,False,0,17.673162937164307,1417
151,0,True,0,False,0,17.49895167350769,1078
152,0,True,0,False,0,17.33760714530945,2202
153,0,True,0,False,0,17.475830554962158,6634
154,0,True,0,False,0,17.3432776927948,6300
155,0,True,0,False,0,17.269922971725464,392
156,0,True,0,False,0,17.22385573387146,3505
157,0,True,0,False,0,17.313666820526123,3922
158,0,True,0,False,0,17.304308891296387,11713
159,0,True,0,False,0,17.221142053604126,12032
160,0,True,0,False,0,17.25407385826111,1830
161,0,True,0,False,0,17.30898952484131,7502
162,0,True,0,False,0,17.24109983444214,12257
163,0,True,0,False,0,17.251404762268066,9047
164,0,True,0,False,0,17.26582622528076,10574
165,0,True,0,False,0,17.22779083251953,8639
166,0,True,0,False,0,17.244224071502686,2266
167,0,True,0,False,0,17.304112672805786,1409
168,0,True,0,False,0,17.270052671432495,2565
169,0,True,0,False,0,17.16142702102661,3287
170,0,True,0,False,0,17.239242792129517,3623
171,0,True,0,False,0,17.23419499397278,12006
172,0,True,0,False,0,17.261287689208984,7710
173,0,True,0,False,0,17.218512296676636,5398
174,0,True,0,False,0,17.41926074028015,4965
175,0,True,0,False,0,17.242833137512207,1673
176,0,True,0,False,0,17.33927822113037,6009
177,0,True,0,False,0,17.40510082244873,3154
178,0,True,0,False,0,17.45928716659546,1585
179,0,True,0,False,0,17.489224195480347,7902
180,0,True,0,False,0,17.58271098136902,2096
181,0,True,0,False,0,17.66076683998108,8880
182,0,True,0,False,0,17.648963451385498,11276
183,0,True,0,False,0,17.499568223953247,2583
184,0,True,0,False,0,17.42366647720337,2100
185,0,True,0,False,0,17.34741711616516,5903
186,0,True,0,False,0,17.328949451446533,7560
187,0,True,0,False,0,17.524887084960938,4549
188,0,True,0,False,0,17.449355602264404,11654
189,0,True,0,False,0,17.424201250076294,1308
190,0,True,0,False,0,17.684794902801514,11143
191,0,True,0,False,0,17.502910375595093,5058
192,0,True,0,False,0,17.438377618789673,7248
193,0,True,0,False,0,17.415882110595703,5086
194,0,True,0,False,0,17.275095462799072,858
195,0,True,0,False,0,17.205753564834595,1652
196,0,True,0,False,0,17.267332077026367,7888
197,0,True,0,False,0,17.334900617599487,803
198,0,True,0,False,0,17.333802938461304,5769
199,0,True,0,False,0,17.142651557922363,6416
200,0,True,0,False,0,17.285276651382446,6831
201,0,True,0,False,0,17.34261465072632,5748
202,0,True,0,False,0,17.296593189239502,11745
203,0,True,0,False,0,17.480820894241333,3084
204,0,True,0,False,0,17.248279571533203,11436
205,0,True,0,False,0,17.246360778808594,9476
206,0,True,0,False,0,17.294167518615723,7255
207,0,True,0,False,0,17.248485803604126,10127
208,0,True,0,False,0,17.23922562599182,9665
209,0,True,0,False,0,17.134058713912964,10893
210,0,True,0,False,0,17.77268886566162,8876
211,0,True,0,False,0,17.207871437072754,12436
212,0,True,0,False,0,17.271332502365112,2196
213,0,True,0,False,0,17.300923585891724,374
214,0,True,0,False,0,17.310580730438232,12070
215,0,True,0,False,0,17.22493052482605,9902
216,0,True,0,False,0,18.450587272644043,9234
217,0,True,0,False,0,19.4570529460907,3714
218,0,True,0,False,0,20.25379228591919,6414
219,0,True,0,False,0,19.999491691589355,5899
220,0,True,0,False,0,17.418827056884766,7559
221,0,True,0,False,0,17.36750054359436,5790
222,0,True,0,False,0,17.214155197143555,8470
223,0,True,0,False,0,17.267136335372925,8414
224,0,True,0,False,0,17.174886226654053,3842
225,0,True,0,False,0,17.202157497406006,11851
226,0,True,0,False,0,17.333149909973145,8380
227,0,True,0,False,0,17.74194884300232,5801
228,0,True,0,False,0,17.365041494369507,1122
229,0,True,0,False,0,17.103083848953247,9045
230,0,True,0,False,0,17.292808294296265,1168
231,0,True,0,False,0,17.346094846725464,8523
232,0,True,0,False,0,17.282923936843872,445
233,0,True,0,False,0,17.233848094940186,11539
234,0,True,0,False,0,17.189661264419556,3667
235,0,True,0,False,0,17.310262203216553,5942
236,0,True,0,False,0,17.159637689590454,11964
237,0,True,0,False,0,17.323938846588135,22
238,0,True,0,False,0,17.320040702819824,9602
239,0,True,0,False,0,18.00175952911377,4408
240,0,True,0,False,0,18.988849401474,2116
241,0,True,0,False,0,17.56244206428528,9841
242,0,True,0,False,0,17.625349760055542,9115
243,0,True,0,False,0,17.427951335906982,4421
244,0,True,0,False,0,17.38149118423462,501
245,0,True,0,False,0,17.48515820503235,5220
246,0,True,0,False,0,17.287331342697144,9630
247,0,True,0,False,0,17.191380739212036,5325
248,0,True,0,False,0,17.264091730117798,7702
249,0,True,0,False,0,17.382641553878784,3922
250,0,True,0,False,0,17.33000683784485,1492
251,0,True,0,False,0,17.374554872512817,10319
252,0,True,0,False,0,17.403010368347168,12605
253,0,True,0,False,0,17.29305410385132,6511
254,0,True,0,False,0,17.232340335845947,5536
255,0,True,0,False,0,17.173539638519287,7585
256,0,True,0,False,0,17.142257928848267,6719
257,0,True,0,False,0,17.519573211669922,6319
258,0,True,0,False,0,17.15539789199829,7320
259,0,True,0,False,0,17.411146640777588,5942
260,0,True,0,False,0,17.277673959732056,3848
261,0,True,0,False,0,17.301668167114258,5039
262,0,True,0,False,0,17.34557557106018,9518
263,0,True,0,False,0,17.279675722122192,11586
264,0,True,0,False,0,17.39000177383423,10878
265,0,True,0,False,0,17.278913736343384,631
266,0,True,0,False,0,17.435414791107178,4856
267,0,True,0,False,0,17.378684520721436,7026
268,0,True,0,False,0,17.262927532196045,9830
269,0,True,0,False,0,17.339353322982788,11249
270,0,True,0,False,0,17.395408391952515,9649
271,0,True,0,False,0,17.269603490829468,2904
272,0,True,0,False,0,17.30159068107605,834
273,0,True,0,False,0,17.352670431137085,2973
274,0,True,0,False,0,17.27629852294922,2194
275,0,True,0,False,0,17.291473388671875,1884
276,0,True,0,False,0,17.23819351196289,4833
277,0,True,0,False,0,17.206862211227417,12416
278,0,True,0,False,0,17.183284044265747,8290
279,0,True,0,False,0,17.30884027481079,849
280,0,True,0,False,0,17.236895084381104,6236
281,0,True,0,False,0,17.23317861557007,7018
282,0,True,0,False,0,17.32035207748413,3329
283,0,True,0,False,0,17.353349924087524,12122
284,0,True,0,False,0,17.25179171562195,12112
285,0,True,0,False,0,17.6019127368927,11178
286,0,True,0,False,0,17.195666313171387,1863
287,0,True,0,False,0,17.304332971572876,102
288,0,True,0,False,0,19.20788025856018,12217
289,0,True,0,False,0,17.825636386871338,6430
290,0,True,0,False,0,17.272096395492554,3478
291,0,True,0,False,0,17.295811653137207,5104
292,0,True,0,False,0,17.287275314331055,6067
293,0,True,0,False,0,17.476625442504883,10435
294,0,True,0,False,0,17.394229650497437,2284
295,0,True,0,False,0,17.25836753845215,5311
296,0,True,0,False,0,17.20043444633484,6562
297,0,True,0,False,0,17.144283771514893,3063
298,0,True,0,False,0,17.25886082649231,4554
299,0,True,0,False,0,17.349329233169556,7676
300,0,True,0,False,0,17.393753051757812,2850
301,0,True,0,False,0,17.666825532913208,10193
302,0,True,0,False,0,17.54032039642334,4030
303,0,True,0,False,0,17.27138352394104,2585
304,0,True,0,False,0,17.280444622039795,4846
305,0,True,0,False,0,17.170358180999756,8289
306,0,True,0,False,0,17.13951802253723,7524
307,0,True,0,False,0,17.138497591018677,6312
308,0,True,0,False,0,17.324877738952637,6257
309,0,True,0,False,0,17.345174074172974,12124
310,0,True,0,False,0,17.545746088027954,9296
311,0,True,0,False,0,17.262728214263916,4880
312,0,True,0,False,0,17.564289569854736,9067
313,0,True,0,False,0,17.30795693397522,5225
314,0,True,0,False,0,17.422234535217285,9252
315,0,True,0,False,0,17.31354856491089,6617
316,0,True,0,False,0,17.26531744003296,3359
317,0,True,0,False,0,17.340287446975708,7544
318,0,True,0,False,0,17.204734086990356,7848
319,0,True,0,False,0,17.282691717147827,5644
320,0,True,0,False,0,17.32619047164917,12375
321,0,True,0,False,0,17.27246069908142,1678
322,0,True,0,False,0,17.242757081985474,11166
323,0,True,0,False,0,17.3437716960907,10352
324,0,True,0,False,0,17.239673852920532,815
325,0,True,0,False,0,17.25078773498535,9882
326,0,True,0,False,0,17.29389238357544,4368
327,0,True,0,False,0,17.282554864883423,10034
328,0,True,0,False,0,17.147440433502197,792
329,0,True,0,False,0,17.280287981033325,8844
330,0,True,0,False,0,17.2256178855896,11009
331,0,True,0,False,0,17.79522681236267,3256
332,0,True,0,False,0,17.30530023574829,2463
333,0,True,0,False,0,17.345643758773804,122
334,0,True,0,False,0,17.34964632987976,4041
335,0,True,0,False,0,17.450818300247192,9589
336,0,True,0,False,0,17.77819585800171,9825
337,0,True,0,False,0,17.47090792655945,4031
338,0,True,0,False,0,17.340461254119873,9531
339,0,True,0,False,0,17.476896047592163,11454
340,0,True,0,False,0,17.369229793548584,9431
341,0,True,0,False,0,17.493452310562134,1945
342,0,True,0,False,0,17.307868242263794,2427
343,0,True,0,False,0,17.36132550239563,2258
344,0,True,0,False,0,17.248950719833374,4415
345,0,True,0,False,0,17.262566804885864,7061
346,0,True,0,False,0,17.257856369018555,997
347,0,True,0,False,0,17.235942363739014,4660
348,0,True,0,False,0,17.18265700340271,811
349,0,True,0,False,0,17.233951091766357,2535
350,0,True,0,False,0,17.294559717178345,3225
351,0,True,0,False,0,17.31062340736389,12028
352,0,True,0,False,0,23.87332034111023,11685
353,0,True,0,False,0,24.817939519882202,4642
354,0,True,0,False,0,24.223413228988647,6759
355,0,True,0,False,0,23.33616328239441,10268
356,0,True,0,False,0,23.009284496307373,7632
357,0,True,0,False,0,18.82468008995056,5554
358,0,True,0,False,0,18.50470542907715,12440
359,0,True,0,False,0,17.17564821243286,2335
360,0,True,0,False,0,17.270271062850952,5882
361,0,True,0,False,0,17.2439067363739,12362
362,0,True,0,False,0,17.30386257171631,12175
363,0,True,0,False,0,17.366068601608276,6014
364,0,True,0,False,0,17.250126600265503,8198
365,0,True,0,False,0,17.33669352531433,7256
366,0,True,0,False,0,17.282824754714966,9414
367,0,True,0,False,0,17.196943283081055,3252
368,0,True,0,False,0,17.214850425720215,6707
369,0,True,0,False,0,17.246426105499268,2216
370,0,True,0,False,0,17.33733630180359,2096
371,0,True,0,False,0,17.204508304595947,2690
372,0,True,0,False,0,17.19330930709839,3944
373,0,True,0,False,0,17.259915351867676,5348
374,0,True,0,False,0,17.273412942886353,2047
375,0,True,0,False,0,17.341103553771973,8998
376,0,True,0,False,0,17.299025774002075,9004
377,0,True,0,False,0,17.363895416259766,1037
378,0,True,0,False,0,17.243709802627563,8939
379,0,True,0,False,0,17.217791080474854,2699
380,0,True,0,False,0,17.22540283203125,10557
381,0,True,0,False,0,17.34942126274109,7172
382,0,True,0,False,0,17.14255404472351,7292
383,0,True,0,False,0,17.273720264434814,1084
384,0,True,0,False,0,17.35766053199768,9322
385,0,True,0,False,0,17.512516260147095,12348
386,0,True,0,False,0,17.23737144470215,1237
387,0,True,0,False,0,17.410833597183228,5376
388,0,True,0,False,0,17.264637231826782,5512
389,0,True,0,False,0,17.31133770942688,5581
390,0,True,0,False,0,17.36272954940796,1461
391,0,True,0,False,0,17.450105905532837,6517
392,0,True,0,False,0,17.433027029037476,7137
393,0,True,0,False,0,17.3555691242218,5660
394,0,True,0,False,0,17.376248598098755,6548
395,0,True,0,False,0,17.270257711410522,2281
396,0,True,0,False,0,17.305687189102173,8801
397,0,True,0,False,0,17.25840973854065,3077
398,0,True,0,False,0,17.15893030166626,482
399,0,True,0,False,0,17.32284641265869,7784
400,0,True,0,False,0,17.35018253326416,2718
401,0,True,0,False,0,17.312568187713623,6362
402,0,True,0,False,0,17.18446135520935,11237
403,0,True,0,False,0,17.26244354248047,3534
404,0,True,0,False,0,17.235472917556763,335
405,0,True,0,False,0,17.171640872955322,3773
406,0,True,0,False,0,17.253856658935547,2351
407,0,True,0,False,0,17.243887186050415,3056
408,0,True,0,False,0,17.197170734405518,8750
409,0,True,0,False,0,17.432347297668457,3806
410,0,True,0,False,0,17.230188608169556,8069
411,0,True,0,False,0,17.268088817596436,11526
412,0,True,0,False,0,17.304864406585693,8952
413,0,True,0,False,0,17.28082299232483,12107
414,0,True,0,False,0,17.798270225524902,11294
415,0,True,0,False,0,17.25732445716858,2093
416,0,True,0,False,0,17.282015562057495,4802
417,0,True,0,False,0,17.382925271987915,5220
418,0,True,0,False,0,17.32525658607483,4690
419,0,True,0,False,0,17.49138045310974,1266
420,0,True,0,False,0,17.377646684646606,6319
421,0,True,0,False,0,17.435617446899414,3373
422,0,True,0,False,0,17.27618956565857,12060
423,0,True,0,False,0,17.36767292022705,5566
424,0,True,0,False,0,17.223729848861694,6674
425,0,True,0,False,0,17.349467277526855,7
426,0,True,0,False,0,17.34199023246765,4204
427,0,True,0,False,0,17.230058431625366,6788
428,0,True,0,False,0,17.178563117980957,4270
429,0,True,0,False,0,17.269824504852295,1550
430,0,True,0,False,0,17.278980493545532,3625
431,0,True,0,False,0,17.357027292251587,11323
432,0,True,0,False,0,17.228822469711304,11775
433,0,True,0,False,0,17.339346408843994,9065
434,0,True,0,False,0,17.27017879486084,381
435,0,True,0,False,0,17.706998586654663,7518
436,0,True,0,False,0,17.242204189300537,3737
437,0,True,0,False,0,17.187390327453613,5532
438,0,True,0,False,0,17.262656688690186,585
439,0,True,0,False,0,17.29225444793701,11976
440,0,True,0,False,0,17.405574321746826,692
441,0,True,0,False,0,17.336322784423828,2459
442,0,True,0,False,0,17.2533597946167,11340
443,2,False,0,True,11,9.337744951248169,1691
444,0,True,0,False,0,17.27251172065735,3722
445,0,True,0,False,0,17.26163935661316,11754
446,0,True,0,False,0,17.26457452774048,1097
447,0,True,0,False,0,17.202168941497803,4310
448,0,True,0,False,0,17.251519441604614,12201
449,0,True,0,False,0,17.193161964416504,7300
450,0,True,0,False,0,17.25399422645569,4073
451,0,True,0,False,0,17.457605361938477,3443
452,0,True,0,False,0,17.2271466255188,3621
453,0,True,0,False,0,17.280155897140503,494
454,0,True,0,False,0,17.541554927825928,9616
455,0,True,0,False,0,17.203974723815918,2768
456,0,True,0,False,0,17.236882209777832,11120
457,0,True,0,False,0,17.18549680709839,6939
458,0,True,0,False,0,17.22730302810669,12740
459,0,True,0,False,0,17.147237539291382,8619
460,0,True,0,False,0,17.365487575531006,10066
461,0,True,0,False,0,17.428523778915405,378
462,0,True,0,False,0,17.405256032943726,4228
463,0,True,0,False,0,17.25207209587097,12523
464,0,True,0,False,0,17.444902896881104,10346
465,0,True,0,False,0,17.60814094543457,2547
466,0,True,0,False,0,17.460052728652954,3018
467,0,True,0,False,0,17.27068591117859,10366
468,0,True,0,False,0,17.396432399749756,7370
469,0,True,0,False,0,17.31401228904724,1487
470,0,True,0,False,0,17.35955548286438,7017
471,0,True,0,False,0,17.268306970596313,11078
472,0,True,0,False,0,17.290271997451782,3862
473,0,True,0,False,0,17.199448347091675,5855
474,0,True,0,False,0,17.406201362609863,8424
475,0,True,0,False,0,17.30944061279297,8398
476,0,True,0,False,0,17.240935564041138,5036
477,0,True,0,False,0,17.218749046325684,1294
478,0,True,0,False,0,17.217448234558105,2555
479,0,True,0,False,0,17.148494482040405,581
480,0,True,0,False,0,17.311498641967773,8212
481,0,True,0,False,0,17.298739194869995,9090
482,0,True,0,False,0,17.369691133499146,5746
483,0,True,0,False,0,17.288496494293213,6022
484,0,True,0,False,0,19.880428791046143,3448
485,0,True,0,False,0,18.027417421340942,2708
486,0,True,0,False,0,17.227206468582153,5244
487,0,True,0,False,0,17.701438188552856,7653
488,0,True,0,False,0,18.250276565551758,1544
489,0,True,0,False,0,17.809146881103516,5456
490,0,True,0,False,0,17.297176122665405,7014
491,0,True,0,False,0,17.323129415512085,1768
492,0,True,0,False,0,17.328375816345215,4548
493,0,True,0,False,0,17.314035177230835,1950
494,0,True,0,False,0,17.26021409034729,3287
495,0,True,0,False,0,17.46006202697754,5002
496,0,True,0,False,0,17.274983167648315,12686
497,0,True,0,False,0,17.24483585357666,12011
498,0,True,0,False,0,17.28642177581787,630
499,0,True,0,False,0,17.293801307678223,1468
